Date,Close,Open,High,Low,Vol.,Change %
"Jun 20, 2021",35595.80,35510.90,36097.90,33378.00,137.48K,0.23%
"Jun 21, 2021",31692.00,35597.90,35708.40,31284.10,256.87K,-10.97%
"Jun 22, 2021",32496.40,31682.70,33272.50,28901.80,309.65K,2.54%
"Jun 23, 2021",33674.30,32498.30,34784.30,31736.50,173.34K,3.62%
"Jun 24, 2021",34665.80,33678.10,35249.90,32356.70,119.25K,2.94%
"Jun 25, 2021",31594.00,34660.50,35490.90,31337.90,193.43K,-8.86%
"Jun 26, 2021",32243.40,31592.10,32643.00,30206.90,156.67K,2.06%
"Jun 27, 2021",34678.50,32247.10,34685.50,32041.70,148.80K,7.55%
"Jun 28, 2021",34475.90,34682.20,35231.20,33944.90,112.00K,-0.58%
"Jun 29, 2021",35834.70,34477.30,36590.30,34247.60,97.27K,3.94%
"Jun 30, 2021",35026.90,35832.60,36089.50,34126.60,107.07K,-2.25%
"Jul 01, 2021",33543.60,35030.70,35032.70,32839.20,27.41K,-4.23%
"Jul 02, 2021",33813.40,33542.20,33925.90,32734.60,78.93K,0.80%
"Jul 03, 2021",34742.80,33814.20,34909.80,33363.30,55.69K,2.75%
"Jul 04, 2021",35298.20,34742.80,35957.60,34740.10,56.13K,1.60%
"Jul 05, 2021",33687.80,35297.00,35300.50,33164.10,88.36K,-4.56%
"Jul 06, 2021",34225.60,33688.50,35062.00,33581.70,83.63K,1.60%
"Jul 07, 2021",33867.80,34228.70,35036.60,33801.30,72.03K,-1.05%
"Jul 08, 2021",32866.30,33859.40,33923.20,32146.90,108.09K,-2.96%
"Jul 09, 2021",33797.40,32866.30,34079.20,32367.00,67.14K,2.83%
"Jul 10, 2021",33510.60,33797.70,34221.00,33056.80,50.94K,-0.85%
"Jul 11, 2021",34227.70,33510.80,34580.60,33319.80,35.72K,2.14%
"Jul 12, 2021",33113.00,34228.30,34598.00,32662.80,63.24K,-3.26%
"Jul 13, 2021",32728.10,33106.10,33307.70,32259.50,60.04K,-1.16%
"Jul 14, 2021",32820.70,32727.80,33051.90,31611.20,69.56K,0.28%
"Jul 15, 2021",31840.50,32820.50,33157.00,31175.80,76.95K,-2.99%
"Jul 16, 2021",31394.00,31842.30,32239.80,31062.20,70.48K,-1.40%
"Jul 17, 2021",31518.60,31384.40,31914.80,31207.80,58.06K,0.40%
"Jul 18, 2021",31785.40,31517.90,32408.20,31220.60,57.01K,0.85%
"Jul 19, 2021",30837.20,31782.90,31887.00,30478.20,77.48K,-2.98%
"Jul 20, 2021",29793.80,30835.40,31040.80,29310.20,97.46K,-3.38%
"Jul 21, 2021",32131.40,29794.70,32794.60,29519.30,118.34K,7.85%
"Jul 22, 2021",32298.90,32131.70,32585.40,31729.40,64.87K,0.52%
"Jul 23, 2021",33603.30,32297.90,33605.60,32041.10,66.15K,4.04%
"Jul 24, 2021",33824.80,33600.50,33955.00,33412.90,67.14K,0.66%
"Jul 25, 2021",35391.10,34392.50,35391.10,33881.30,65.10K,4.63%
"Jul 26, 2021",37276.60,35392.30,40522.90,35236.70,177.63K,5.33%
"Jul 27, 2021",39452.00,37294.30,39455.90,36427.40,100.24K,5.84%
"Jul 28, 2021",40003.20,39450.40,40862.20,38883.80,148.92K,1.40%
"Jul 29, 2021",40001.40,40009.00,40630.70,39340.80,75.30K,0.00%
"Jul 30, 2021",42203.40,40001.10,42264.40,38358.40,98.45K,5.50%
"Jul 31, 2021",41553.70,42201.40,42285.30,41066.40,44.65K,-1.54%
"Aug 01, 2021",39878.30,41510.00,42565.00,39556.50,80.33K,-4.03%
"Aug 02, 2021",39168.40,39869.80,40449.00,38692.50,74.81K,-1.78%
"Aug 03, 2021",38130.30,39167.40,39766.60,37688.20,0.26K,-2.65%
"Aug 04, 2021",39736.90,38188.40,39956.50,37556.00,79.22K,4.21%
"Aug 05, 2021",40867.20,39734.40,41366.30,37365.40,130.60K,2.84%
"Aug 06, 2021",42795.40,40868.40,43253.40,39905.40,111.93K,4.72%
"Aug 07, 2021",44614.20,42784.70,44697.30,42611.00,112.84K,4.25%
"Aug 08, 2021",43792.80,44584.90,45284.10,43314.40,105.25K,-1.84%
"Aug 09, 2021",46284.30,43794.90,46460.70,42824.10,117.08K,5.69%
"Aug 10, 2021",45593.80,46281.80,46663.40,44681.20,80.55K,-1.49%
"Aug 11, 2021",45564.30,45593.20,46736.50,45367.90,75.43K,-0.06%
"Aug 12, 2021",44403.40,45562.30,46213.80,43814.70,81.07K,-2.55%
"Aug 13, 2021",47809.10,44404.00,47836.00,44242.40,75.27K,7.67%
"Aug 14, 2021",47081.50,47809.60,48090.90,46117.20,64.29K,-1.52%
"Aug 15, 2021",46991.30,47082.60,47344.10,45564.10,58.11K,-0.19%
"Aug 16, 2021",45996.30,46991.60,48002.40,45672.10,2.41K,-2.12%
"Aug 17, 2021",44691.60,45907.50,47140.60,44441.30,84.14K,-2.84%
"Aug 18, 2021",44723.80,44691.10,46004.90,44230.00,22.36K,0.07%
"Aug 19, 2021",46755.90,44725.90,47012.30,43986.70,77.92K,4.54%
"Aug 20, 2021",49324.00,46756.70,49343.30,46646.80,83.19K,5.49%
"Aug 21, 2021",48875.80,49330.00,49719.10,48293.50,18.20K,-0.91%
"Aug 22, 2021",49254.50,48870.40,49480.30,48151.00,49.32K,0.77%
"Aug 23, 2021",49539.70,49255.40,50498.80,49038.60,75.37K,0.58%
"Aug 24, 2021",47714.70,49532.50,49847.40,47623.60,74.26K,-3.68%
"Aug 25, 2021",48994.50,47707.40,49230.20,47163.30,63.54K,2.68%
"Aug 26, 2021",46831.60,48994.40,49347.80,46360.40,73.79K,-4.41%
"Aug 27, 2021",49064.30,46830.20,49142.00,46371.50,62.47K,4.77%
"Aug 28, 2021",48897.10,49062.80,49289.40,48428.50,36.73K,-0.34%
"Aug 29, 2021",48777.40,48899.70,49621.70,47870.10,47.62K,-0.24%
"Aug 30, 2021",46992.70,48777.10,48886.00,46876.90,61.68K,-3.66%
"Aug 31, 2021",47130.40,46989.10,48217.00,46709.30,71.48K,0.29%
"Sep 01, 2021",48819.40,47129.20,49121.00,46533.10,74.38K,3.58%
"Sep 02, 2021",49274.30,48817.80,50355.30,48612.90,80.21K,0.93%
"Sep 03, 2021",49999.00,49269.50,51008.80,48377.30,88.08K,1.47%
"Sep 04, 2021",49918.40,49999.30,50534.60,49461.40,48.14K,-0.16%
"Sep 05, 2021",51768.60,49918.70,51878.20,49492.40,57.30K,3.71%
"Sep 06, 2021",52672.10,51769.40,52726.20,51002.80,69.46K,1.75%
"Sep 07, 2021",46779.60,52674.20,52885.30,43072.40,187.56K,-11.19%
"Sep 08, 2021",46061.40,46774.10,47316.90,44493.70,100.48K,-1.54%
"Sep 09, 2021",46385.60,46057.60,47305.70,45609.00,73.63K,0.70%
"Sep 10, 2021",44842.80,46385.90,47021.60,44283.60,75.62K,-3.33%
"Sep 11, 2021",45161.90,44844.90,45975.60,44766.60,41.58K,0.71%
"Sep 12, 2021",46062.30,45162.60,46386.40,44755.20,44.52K,1.99%
"Sep 13, 2021",44949.50,46060.80,46807.70,43463.20,96.15K,-2.42%
"Sep 14, 2021",47077.50,44950.20,47247.60,44718.70,65.33K,4.73%
"Sep 15, 2021",48130.60,47070.80,48436.50,46743.90,63.40K,2.24%
"Sep 16, 2021",47748.00,48132.30,48480.60,47040.30,60.91K,-0.80%
"Sep 17, 2021",47282.80,47748.20,48155.90,46788.80,50.16K,-0.97%
"Sep 18, 2021",48306.70,47283.90,48761.00,47070.50,43.64K,2.17%
"Sep 19, 2021",47238.70,48299.90,48341.90,46866.60,41.98K,-2.21%
"Sep 20, 2021",42870.60,47240.80,47323.90,42547.10,77.96K,-9.25%
"Sep 21, 2021",40651.30,43012.30,43619.30,39646.80,142.55K,-5.18%
"Sep 22, 2021",43551.60,40660.80,43976.70,40585.70,93.98K,7.13%
"Sep 23, 2021",44869.20,43550.70,44949.80,43090.10,74.54K,3.03%
"Sep 24, 2021",42819.90,44867.40,45112.00,40908.50,128.88K,-4.57%
"Sep 25, 2021",42686.80,42818.70,42959.30,41714.50,46.35K,-0.31%
"Sep 26, 2021",43203.40,42685.80,43907.30,40786.60,69.91K,1.21%
"Sep 27, 2021",42172.60,43200.90,44293.20,42143.90,54.12K,-2.39%
"Sep 28, 2021",41022.30,42169.90,42758.80,40906.40,60.01K,-2.73%
"Sep 29, 2021",41536.80,41023.10,42571.20,40815.00,48.21K,1.25%
"Sep 30, 2021",43823.30,41534.50,44101.20,41416.70,64.32K,5.50%
"Oct 01, 2021",48146.00,43824.40,48435.20,43292.90,94.66K,9.86%
"Oct 02, 2021",47666.90,48147.20,48306.90,47451.70,39.82K,-1.00%
"Oct 03, 2021",48200.10,47665.40,49165.20,47123.00,42.41K,1.12%
"Oct 04, 2021",49227.30,48200.40,49481.70,46958.60,66.92K,2.13%
"Oct 05, 2021",51469.30,49229.50,51872.40,49060.10,76.63K,4.55%
"Oct 06, 2021",55323.20,51470.00,55676.10,50439.50,116.26K,7.49%
"Oct 07, 2021",53783.90,55325.20,55325.60,53476.40,75.68K,-2.78%
"Oct 08, 2021",53914.70,53785.50,55977.90,53659.30,64.05K,0.24%
"Oct 09, 2021",54942.50,53924.10,55430.80,53711.70,64.65K,1.91%
"Oct 10, 2021",54687.70,54942.50,56432.20,54100.80,104.43K,-0.46%
"Oct 11, 2021",57477.30,54686.90,57814.10,54457.80,73.84K,5.10%
"Oct 12, 2021",56015.90,57480.60,57635.70,54155.40,74.85K,-2.54%
"Oct 13, 2021",57380.10,56014.50,57697.40,54314.40,73.62K,2.44%
"Oct 14, 2021",57345.80,57370.40,58506.50,56866.80,59.84K,-0.06%
"Oct 15, 2021",61672.50,57348.20,62892.80,56874.80,121.48K,7.54%
"Oct 16, 2021",60861.10,61669.20,62329.20,60161.90,49.93K,-1.32%
"Oct 17, 2021",61527.50,60865.50,61651.40,59143.40,53.39K,1.09%
"Oct 18, 2021",62056.30,61525.80,62623.60,60026.90,80.15K,0.86%
"Oct 19, 2021",64278.50,62030.20,64454.00,61451.00,80.16K,3.58%
"Oct 20, 2021",65979.10,64276.90,66967.10,63543.70,79.87K,2.65%
"Oct 21, 2021",62210.20,66004.60,66616.90,62092.10,105.38K,-5.71%
"Oct 22, 2021",60690.30,62200.80,63699.70,60055.70,75.69K,-2.44%
"Oct 23, 2021",61312.50,60693.20,61728.70,59738.30,37.05K,1.03%
"Oct 24, 2021",60866.50,61308.20,61469.90,59523.70,42.67K,-0.73%
"Oct 25, 2021",63067.00,60864.30,63694.80,60655.80,51.06K,3.62%
"Oct 26, 2021",60310.80,63067.50,63275.10,59907.30,57.13K,-4.37%
"Oct 27, 2021",58438.10,60312.50,61452.90,58112.60,88.11K,-3.11%
"Oct 28, 2021",60582.50,58437.20,62251.30,58128.10,88.47K,3.67%
"Oct 29, 2021",62242.80,60579.90,62952.20,60322.20,63.39K,2.74%
"Oct 30, 2021",61840.10,62245.00,62338.50,60786.00,40.51K,-0.65%
"Oct 31, 2021",61309.60,61842.20,62393.70,60005.70,50.06K,-0.86%
"Nov 01, 2021",60915.30,61310.10,62430.10,59612.70,61.21K,-0.64%
"Nov 02, 2021",63221.70,60912.20,64256.40,60651.50,65.26K,3.79%
"Nov 03, 2021",62918.50,63223.50,63508.60,60883.00,61.05K,-0.48%
"Nov 04, 2021",61412.60,62915.40,63077.60,60742.90,49.91K,-2.39%
"Nov 05, 2021",60974.30,61411.50,62560.30,60742.40,44.46K,-0.71%
"Nov 06, 2021",61483.90,60973.20,61543.20,60093.60,34.89K,0.84%
"Nov 07, 2021",63273.20,61483.80,63273.20,61347.20,34.34K,2.91%
"Nov 08, 2021",67527.90,63276.40,67763.30,63276.40,81.08K,6.72%
"Nov 09, 2021",66904.40,67528.70,68493.30,66334.90,66.13K,-0.92%
"Nov 10, 2021",64932.60,66942.60,68990.60,62951.30,96.21K,-2.95%
"Nov 11, 2021",64806.70,64922.80,65583.30,64121.90,50.37K,-0.19%
"Nov 12, 2021",64134.50,64782.60,65449.70,62309.70,63.27K,-1.04%
"Nov 13, 2021",64398.60,64133.30,64906.00,63381.40,30.34K,0.41%
"Nov 14, 2021",65508.20,64397.20,65508.20,63608.30,33.98K,1.72%
"Nov 15, 2021",63597.90,65514.90,66311.20,63439.50,53.53K,-2.92%
"Nov 16, 2021",60089.10,63605.10,63605.60,58655.90,115.36K,-5.52%
"Nov 17, 2021",60367.80,60074.20,60814.50,58531.90,73.93K,0.46%
"Nov 18, 2021",56955.30,60368.20,60936.90,56524.40,100.37K,-5.65%
"Nov 19, 2021",58083.40,56908.30,58335.90,55626.30,74.44K,1.98%
"Nov 20, 2021",59717.60,58080.80,59854.60,57435.30,44.53K,2.81%
"Nov 21, 2021",58714.30,59724.00,60002.60,58528.30,40.98K,-1.68%
"Nov 22, 2021",56308.80,58719.70,59288.30,55656.80,76.45K,-4.10%
"Nov 23, 2021",57573.20,56304.80,57855.10,55542.50,72.48K,2.25%
"Nov 24, 2021",57171.70,57559.40,57697.40,55910.60,56.68K,-0.70%
"Nov 25, 2021",58935.10,57167.10,59387.30,57029.80,56.79K,3.08%
"Nov 26, 2021",53730.90,58937.30,59151.10,53533.50,104.03K,-8.83%
"Nov 27, 2021",54765.90,53747.20,55280.30,53654.30,40.71K,1.93%
"Nov 28, 2021",57291.50,54758.00,57392.30,53448.30,49.28K,4.61%
"Nov 29, 2021",57794.80,57288.10,58855.20,56726.70,58.65K,0.88%
"Nov 30, 2021",56882.90,57795.20,59174.40,55936.90,73.66K,-1.58%
"Dec 01, 2021",57210.30,56891.70,59064.30,56496.50,66.75K,0.58%
"Dec 02, 2021",56496.00,57207.80,57377.50,55807.90,54.94K,-1.25%
"Dec 03, 2021",53631.50,56495.20,57543.60,52008.90,89.20K,-5.07%
"Dec 04, 2021",49195.20,53620.70,53847.20,42587.80,168.00K,-8.27%
"Dec 05, 2021",49405.50,49196.40,49689.30,47797.80,72.03K,0.43%
"Dec 06, 2021",50562.10,49412.10,50913.30,47237.90,89.68K,2.34%
"Dec 07, 2021",50595.20,50547.40,51918.60,50070.90,56.29K,0.07%
"Dec 08, 2021",50473.90,50596.60,51204.70,48700.70,55.59K,-0.24%
"Dec 09, 2021",47596.60,50477.60,50790.20,47341.90,58.69K,-5.70%
"Dec 10, 2021",47137.20,47591.70,49974.80,47007.10,68.06K,-0.97%
"Dec 11, 2021",49314.50,47138.40,49487.00,46834.00,45.23K,4.62%
"Dec 12, 2021",50081.00,49332.50,50779.20,48670.50,40.30K,1.55%
"Dec 13, 2021",46703.60,50075.90,50196.10,45848.20,80.37K,-6.74%
"Dec 14, 2021",48366.50,46709.80,48635.00,46338.30,62.54K,3.56%
"Dec 15, 2021",48871.50,48366.20,49477.90,46572.60,80.28K,1.04%
"Dec 16, 2021",47628.20,48876.60,49387.80,47543.90,48.20K,-2.54%
"Dec 17, 2021",46172.20,47630.40,47997.20,45523.80,67.50K,-3.06%
"Dec 18, 2021",46856.20,46171.80,47330.20,45513.40,36.93K,1.48%
"Dec 19, 2021",46704.50,46855.70,48270.20,46438.40,44.05K,-0.32%
"Dec 20, 2021",46895.20,46703.40,47488.90,45577.30,57.53K,0.41%
"Dec 21, 2021",48902.00,46900.10,49306.10,46654.00,57.88K,4.28%
"Dec 22, 2021",48599.70,48898.70,49540.30,48449.70,40.89K,-0.62%
"Dec 23, 2021",50801.00,48599.60,51355.60,48053.40,56.24K,4.53%
"Dec 24, 2021",50786.10,50807.40,51795.30,50428.40,45.97K,-0.03%
"Dec 25, 2021",50406.40,50789.60,51140.20,50196.80,26.67K,-0.75%
"Dec 26, 2021",50779.90,50404.00,51247.00,49527.00,32.34K,0.74%
"Dec 27, 2021",50678.20,50783.60,52016.30,50459.00,43.90K,-0.20%
"Dec 28, 2021",47545.20,50703.40,50703.80,47345.70,74.39K,-6.18%
"Dec 29, 2021",46461.70,47548.40,48121.70,46127.80,63.92K,-2.28%
"Dec 30, 2021",47123.30,46470.70,47901.40,46003.00,60.96K,1.42%
"Dec 31, 2021",46219.50,47123.30,48553.90,45693.60,58.18K,-1.92%
"Jan 01, 2022",47738.00,46217.50,47917.60,46217.50,31.24K,3.29%
"Jan 02, 2022",47311.80,47738.70,47944.90,46718.20,27.02K,-0.89%
"Jan 03, 2022",46430.20,47293.90,47556.00,45704.00,41.06K,-1.86%
"Jan 04, 2022",45837.30,46435.70,47505.40,45602.10,55.59K,-1.28%
"Jan 05, 2022",43425.90,45833.10,47019.40,42535.10,83.74K,-5.26%
"Jan 06, 2022",43097.50,43431.60,43772.30,42481.10,63.08K,-0.76%
"Jan 07, 2022",41546.70,43097.90,43127.70,40810.00,88.36K,-3.60%
"Jan 08, 2022",41672.00,41551.30,42304.40,40574.30,52.54K,0.30%
"Jan 09, 2022",41848.30,41681.20,42764.40,41260.90,37.51K,0.42%
"Jan 10, 2022",41832.20,41848.90,42243.80,39697.00,85.50K,-0.04%
"Jan 11, 2022",42733.20,41829.10,43090.20,41287.60,61.78K,2.15%
"Jan 12, 2022",43901.00,42735.00,44243.60,42476.70,53.95K,2.73%
"Jan 13, 2022",42560.00,43900.00,44404.70,42337.50,53.42K,-3.05%
"Jan 14, 2022",43073.30,42562.20,43435.10,41848.70,50.50K,1.21%
"Jan 15, 2022",43097.00,43073.60,43777.90,42586.10,31.44K,0.06%
"Jan 16, 2022",43079.10,43079.20,43462.00,42643.30,28.66K,-0.04%
"Jan 17, 2022",42209.30,43080.50,43179.60,41559.40,41.44K,-2.02%
"Jan 18, 2022",42364.60,42209.90,42674.20,41300.70,47.32K,0.37%
"Jan 19, 2022",41677.80,42365.30,42558.00,41160.90,53.77K,-1.62%
"Jan 20, 2022",40715.90,41683.60,43487.10,40568.30,65.28K,-2.31%
"Jan 21, 2022",36475.50,40698.10,41104.60,35503.90,155.80K,-10.41%
"Jan 22, 2022",35075.20,36467.70,36749.80,34116.00,138.09K,-3.84%
"Jan 23, 2022",36269.50,35072.90,36513.00,34655.20,70.43K,3.40%
"Jan 24, 2022",36686.30,36268.60,37424.00,32985.60,153.77K,1.15%
"Jan 25, 2022",36950.60,36691.30,37501.80,35729.30,79.68K,0.72%
"Jan 26, 2022",36800.40,36962.30,38862.60,36280.00,107.87K,-0.41%
"Jan 27, 2022",37164.30,36800.10,37215.40,35543.20,83.52K,0.99%
"Jan 28, 2022",37745.10,37195.60,37995.90,36176.50,69.45K,1.56%
"Jan 29, 2022",38170.80,37736.50,38663.70,37350.20,42.77K,1.13%
"Jan 30, 2022",37917.70,38167.50,38313.30,37390.60,34.10K,-0.66%
"Jan 31, 2022",38498.60,37923.80,38701.40,36672.80,61.27K,1.53%
"Feb 01, 2022",38709.70,38475.60,39230.00,38037.90,55.20K,0.55%
"Feb 02, 2022",36890.20,38711.20,38853.80,36682.30,53.74K,-4.70%
"Feb 03, 2022",37287.80,36890.20,37304.30,36297.30,50.35K,1.08%
"Feb 04, 2022",41567.60,37287.80,41689.00,37041.10,95.49K,11.48%
"Feb 05, 2022",41412.10,41566.50,41899.80,40963.30,46.32K,-0.37%
"Feb 06, 2022",42392.20,41411.90,42614.80,41176.30,31.20K,2.37%
"Feb 07, 2022",43833.90,42385.20,44468.30,41695.40,76.60K,3.40%
"Feb 08, 2022",44038.20,43833.90,45399.80,42705.00,92.88K,0.47%
"Feb 09, 2022",44388.90,44038.20,44800.40,43163.00,50.92K,0.80%
"Feb 10, 2022",43521.00,44388.90,45755.20,43242.50,89.69K,-1.96%
"Feb 11, 2022",42388.40,43519.30,43915.10,42023.40,69.95K,-2.60%
"Feb 12, 2022",42205.20,42388.40,43006.40,41776.80,37.88K,-0.43%
"Feb 13, 2022",42061.10,42205.50,42725.10,41880.10,25.88K,-0.34%
"Feb 14, 2022",42550.30,42061.10,42799.70,41591.30,53.60K,1.16%
"Feb 15, 2022",44544.40,42550.30,44722.60,42460.10,56.34K,4.69%
"Feb 16, 2022",43883.60,44540.90,44552.90,43377.60,41.40K,-1.48%
"Feb 17, 2022",40552.80,43885.50,44167.10,40103.80,72.63K,-7.59%
"Feb 18, 2022",40000.10,40532.50,40935.50,39505.00,64.96K,-1.36%
"Feb 19, 2022",40090.30,40000.10,40434.30,39666.60,25.78K,0.23%
"Feb 20, 2022",38355.00,40089.60,40120.30,38042.20,47.92K,-4.33%
"Feb 21, 2022",37017.70,38355.00,39444.10,36868.90,91.82K,-3.49%
"Feb 22, 2022",38248.20,37018.30,38414.90,36399.60,82.75K,3.32%
"Feb 23, 2022",37224.60,38248.20,39194.50,37099.50,64.84K,-2.68%
"Feb 24, 2022",38339.20,37250.20,39351.60,34357.40,180.47K,2.99%
"Feb 25, 2022",39209.60,38339.20,39683.70,38042.60,83.78K,2.27%
"Feb 26, 2022",39115.50,39221.60,40094.50,38639.10,41.55K,-0.24%
"Feb 27, 2022",37689.10,39116.60,39838.50,37062.30,66.14K,-3.65%
"Feb 28, 2022",43188.20,37707.20,43977.80,37458.90,108.07K,14.59%
"Mar 01, 2022",44420.30,43187.20,44900.50,42876.60,90.67K,2.85%
"Mar 02, 2022",43912.80,44420.30,45294.20,43361.30,80.82K,-1.14%
"Mar 03, 2022",42463.00,43912.80,44077.20,41840.80,74.11K,-3.30%
"Mar 04, 2022",39142.70,42463.00,42848.70,38594.90,3.21B,-7.82%
"Mar 05, 2022",39395.80,39142.80,39600.20,38626.10,1.50B,0.65%
"Mar 06, 2022",38403.10,39396.30,39668.10,38115.00,1.93B,-2.52%
"Mar 07, 2022",38024.80,38420.60,39532.00,37182.10,3.02B,-0.99%
"Mar 08, 2022",38744.80,38020.60,39351.50,37886.60,2.67B,1.89%
"Mar 09, 2022",41929.00,38731.50,42538.50,38663.30,3.60B,8.22%
"Mar 10, 2022",39416.30,41933.90,42029.10,38603.50,3.62B,-5.99%
"Mar 11, 2022",38730.20,39422.50,40177.00,38236.40,2.79B,-1.74%
"Mar 12, 2022",38814.30,38730.20,39355.30,38666.50,1.11B,0.22%
"Mar 13, 2022",37792.40,38813.20,39272.30,37603.40,1.55B,-2.63%
"Mar 14, 2022",39671.10,37789.50,39914.30,37613.60,2.33B,4.97%
"Mar 15, 2022",39285.70,39673.00,39854.70,38220.90,2.25B,-0.97%
"Mar 16, 2022",41118.70,39282.50,41701.60,38953.20,4.47B,4.67%
"Mar 17, 2022",40914.80,41118.70,41406.00,40557.80,1.90B,-0.50%
"Mar 18, 2022",41767.80,40914.60,42308.40,40234.80,2.31B,2.08%
"Mar 19, 2022",42233.00,41768.00,42386.00,41529.60,224.59M,1.11%
"Mar 20, 2022",41276.00,42241.00,42301.00,40922.00,308.45M,-2.27%
"Mar 21, 2022",41022.00,41282.00,41532.00,40530.00,406.62M,-0.62%
"Mar 22, 2022",42373.00,41022.00,43327.90,40893.00,537.06M,3.29%
"Mar 23, 2022",42912.00,42373.00,43027.00,41795.00,433.96M,1.27%
"Mar 24, 2022",44013.00,42911.00,44251.00,42658.00,491.66M,2.57%
"Mar 25, 2022",44331.00,44013.00,45112.00,43622.00,494.09M,0.72%
"Mar 26, 2022",44548.00,44331.00,44818.00,44090.00,196.30M,0.49%
"Mar 27, 2022",46859.00,44542.00,46947.00,44445.00,388.79M,5.19%
"Mar 28, 2022",47105.00,46859.00,48199.00,46672.00,610.27M,0.52%
"Mar 29, 2022",47449.00,47126.00,48127.00,47029.00,478.82M,0.73%
"Mar 30, 2022",47075.00,47449.00,47714.00,46601.00,467.76M,-0.79%
"Mar 31, 2022",45525.00,47071.00,47624.00,45228.00,520.00M,-3.29%
"Apr 01, 2022",46297.00,45529.00,46728.00,44261.00,632.93M,1.70%
"Apr 02, 2022",45811.00,46299.00,47212.00,45641.00,345.93M,-1.05%
"Apr 03, 2022",46407.00,45813.00,47435.00,45554.00,398.86M,1.30%
"Apr 04, 2022",46629.00,46407.00,46899.00,45152.00,446.12M,0.48%
"Apr 05, 2022",45506.00,46614.00,47201.00,45388.00,421.11M,-2.41%
"Apr 06, 2022",43173.00,45494.00,45519.00,43122.00,649.52M,-5.13%
"Apr 07, 2022",43448.00,43166.00,43893.00,42747.00,390.85M,0.64%
"Apr 08, 2022",42275.00,43450.00,43979.00,42113.00,467.83M,-2.70%
"Apr 09, 2022",42767.00,42275.00,42809.00,42129.00,165.16M,1.16%
"Apr 10, 2022",42138.00,42760.00,43421.00,41884.00,255.83M,-1.47%
"Apr 11, 2022",39497.00,42144.00,42418.00,39202.00,608.38M,-6.27%
"Apr 12, 2022",40078.00,39507.00,40678.00,39265.00,468.27M,1.47%
"Apr 13, 2022",41133.00,40072.00,41515.00,39581.00,406.70M,2.63%
"Apr 14, 2022",39936.00,41133.00,41494.00,39585.00,294.29M,-2.91%
"Apr 15, 2022",40560.00,39936.00,40850.00,39781.00,233.09M,1.56%
"Apr 16, 2022",40382.00,40571.00,40691.00,40003.00,151.31M,-0.44%
"Apr 17, 2022",39703.00,40382.00,40599.00,39561.00,210.01M,-1.68%
"Apr 18, 2022",40803.00,39700.00,41095.00,38577.00,484.26M,2.77%
"Apr 19, 2022",41503.00,40809.00,41746.00,40585.00,268.28M,1.72%
"Apr 20, 2022",41368.00,41499.00,42203.00,40915.00,382.84M,-0.33%
"Apr 21, 2022",40482.00,41370.00,42969.00,39793.00,493.05M,-2.14%
"Apr 22, 2022",39709.00,40487.00,40792.00,39200.00,421.30M,-1.91%
"Apr 23, 2022",39418.00,39709.00,39973.00,39291.00,190.60M,-0.73%
"Apr 24, 2022",39464.00,39434.00,39929.00,39033.00,283.63M,0.12%
"Apr 25, 2022",40427.00,39464.00,40599.00,38233.00,654.60M,2.44%
"Apr 26, 2022",38113.00,40443.00,40770.00,37708.00,681.47M,-5.72%
"Apr 27, 2022",39243.00,38113.00,39447.00,37869.00,426.83M,2.96%
"Apr 28, 2022",39748.00,39243.00,40382.00,38888.00,542.39M,1.29%
"Apr 29, 2022",38581.00,39748.00,39919.00,38175.00,382.90M,-2.94%
"Apr 30, 2022",37650.00,38590.00,38776.00,37596.00,248.22M,-2.41%
"May 01, 2022",38461.00,37642.00,38676.00,37397.00,276.99M,2.15%
"May 02, 2022",38514.00,38472.00,39134.00,38061.00,580.79M,0.14%
"May 03, 2022",37718.00,38515.00,38647.00,37513.00,367.21M,-2.07%
"May 04, 2022",39688.00,37717.00,40021.00,37660.00,691.49M,5.22%
"May 05, 2022",36544.00,39686.00,39833.00,36183.00,1.04B,-7.92%
"May 06, 2022",36009.00,36540.00,36646.00,35267.00,752.84M,-1.46%
"May 07, 2022",35468.00,36003.00,36119.00,34773.00,288.86M,-1.50%
"May 08, 2022",34060.00,35468.00,35497.00,33727.00,671.05M,-3.97%
"May 09, 2022",30095.00,34041.00,34227.00,30095.00,268.09K,-11.64%
"May 10, 2022",31007.50,30098.20,32621.20,29831.00,235.61K,3.03%
"May 11, 2022",29068.20,31008.00,32113.60,27835.50,296.90K,-6.25%
"May 12, 2022",28976.00,29073.40,30136.70,26500.50,309.48K,-0.32%
"May 13, 2022",29284.40,28994.30,31002.70,28755.00,141.23K,1.06%
"May 14, 2022",30080.40,29285.20,30277.40,28666.70,70.46K,2.72%
"May 15, 2022",31308.70,30078.60,31383.80,29499.40,65.44K,4.08%
"May 16, 2022",29849.00,31308.30,31312.40,29135.80,100.25K,-4.66%
"May 17, 2022",30437.50,29856.70,30720.10,29484.50,79.63K,1.97%
"May 18, 2022",28683.70,30437.50,30687.90,28648.10,92.03K,-5.76%
"May 19, 2022",30305.90,28700.40,30525.10,28682.10,101.38K,5.66%
"May 20, 2022",29178.60,30305.90,30735.10,28738.50,98.78K,-3.72%
"May 21, 2022",29434.60,29188.70,29623.20,28953.90,32.27K,0.88%
"May 22, 2022",30286.60,29433.00,30462.00,29260.10,50.60K,2.89%
"May 23, 2022",29093.30,30287.30,30644.80,28913.60,92.10K,-3.94%
